,Unnamed: 0,Unnamed: 0.1,trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR,lambda_gc_MID,filename,filename_tabix,aws_link,aws_link_tabix,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,category_manual,new_pheno_annot
552,552,3111,categorical,41229,both_sexes,5M8,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",NORTH SOMERSET PCT,Health-related outcomes > Hospital inpatient > Summary Administration,5598,3133,2465,EUR,1,,,,,5223,,,,,,415308,,,,,,0.16622,,,,,,1.0798,,categorical-41229-both_sexes-5M8.tsv.bgz,categorical-41229-both_sexes-5M8.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5M8.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5M8.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5M8.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5M8.tsv.bgz.tbi,547346280,1752194,cd2c7869b4006360aa466ccfe0b05d3b,e0aea9d5f863cd858453461e3e001e44,CA_Summary_Administration_h0.16622_n5598,lifestyle_environment,CA_Administration_h0.16622_n5598
553,553,3115,categorical,41229,both_sexes,5N3,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",WAKEFIELD DISTRICT PCT,Health-related outcomes > Hospital inpatient > Summary Administration,4310,2307,2003,EUR,1,,,,,4046,,,,,,416485,,,,,,0.2643,,,,,,1.1182,,categorical-41229-both_sexes-5N3.tsv.bgz,categorical-41229-both_sexes-5N3.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N3.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N3.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N3.tsv.bgz.tbi,545745524,1752047,28b0856032a82e030f929aedd37fdaa4,8b8c9659db30cad942ebbd59d0e3f462,CA_Summary_Administration_h0.26430_n4310,lifestyle_environment,CA_Administration_h0.26430_n4310
554,554,3118,categorical,41229,both_sexes,5N6,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",DERBYSHIRE COUNTY PCT,Health-related outcomes > Hospital inpatient > Summary Administration,8166,4387,3779,EUR,1,,,,,7670,,,,,,412861,,,,,,0.23896,,,,,,1.1796,,categorical-41229-both_sexes-5N6.tsv.bgz,categorical-41229-both_sexes-5N6.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N6.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N6.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N6.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N6.tsv.bgz.tbi,547894755,1752098,b15480a2a872db5d385e8ba621ec99cf,497480665eff98f480e7a46cb161743b,CA_Summary_Administration_h0.23896_n8166,lifestyle_environment,CA_Administration_h0.23896_n8166
555,555,3119,categorical,41229,both_sexes,5N7,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",DERBY CITY PCT,Health-related outcomes > Hospital inpatient > Summary Administration,2436,1293,1143,EUR,1,,,,,2192,,,,,,418339,,,,,,0.34219,,,,,,1.0583,,categorical-41229-both_sexes-5N7.tsv.bgz,categorical-41229-both_sexes-5N7.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N7.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N7.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N7.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N7.tsv.bgz.tbi,543238740,1752031,2fd5354ca86182efd920ee59770f6715,523b099c703ffd25e508b4dc3c46a9f8,CA_Summary_Administration_h0.34219_n2436,lifestyle_environment,CA_Administration_h0.34219_n2436
556,556,3120,categorical,41229,both_sexes,5N8,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",NOTTINGHAMSHIRE COUNTY TEACHING PCT,Health-related outcomes > Hospital inpatient > Summary Administration,11900,6511,5389,EUR,1,,,,,10973,,,,,,409558,,,,,,0.24766,,,,,,1.1887,,categorical-41229-both_sexes-5N8.tsv.bgz,categorical-41229-both_sexes-5N8.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N8.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N8.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N8.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N8.tsv.bgz.tbi,548297492,1752006,c2c710ac2a8d57770b4f5b6a8a48b505,cdf281da4ddb8f025b2ca866f38f1a41,CA_Summary_Administration_h0.24766_n11900,lifestyle_environment,CA_Administration_h0.24766_n11900
557,557,3122,categorical,41229,both_sexes,5ND,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",COUNTY DURHAM PCT,Health-related outcomes > Hospital inpatient > Summary Administration,5976,3139,2837,EUR,1,,,,,5659,,,,,,414872,,,,,,0.21355,,,,,,1.086,,categorical-41229-both_sexes-5ND.tsv.bgz,categorical-41229-both_sexes-5ND.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5ND.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5ND.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5ND.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5ND.tsv.bgz.tbi,546974665,1752088,2c453b3d9ac565ff60aa1af13eec98a4,6fabbc3e42da0b1d12f86a5b3e5f86ea,CA_Summary_Administration_h0.21355_n5976,lifestyle_environment,CA_Administration_h0.21355_n5976
558,558,3125,categorical,41229,both_sexes,5NG,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",CENTRAL LANCASHIRE PCT,Health-related outcomes > Hospital inpatient > Summary Administration,1459,759,700,EUR,1,,,,,1356,,,,,,419175,,,,,,0.33225,,,,,,1.0569,,categorical-41229-both_sexes-5NG.tsv.bgz,categorical-41229-both_sexes-5NG.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NG.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NG.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NG.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NG.tsv.bgz.tbi,539356251,1751549,6c67ac5e9b6c8a2608c30ad2022e84f9,23993e57fecb833608a6dc06faaaabbd,CA_Summary_Administration_h0.33225_n1459,lifestyle_environment,CA_Administration_h0.33225_n1459
559,559,3126,categorical,41229,both_sexes,5NK,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",WIRRAL PCT,Health-related outcomes > Hospital inpatient > Summary Administration,5447,3047,2400,EUR,1,,,,,5008,,,,,,415523,,,,,,0.22284,,,,,,1.158,,categorical-41229-both_sexes-5NK.tsv.bgz,categorical-41229-both_sexes-5NK.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NK.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NK.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NK.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NK.tsv.bgz.tbi,546500099,1752207,7b9d1383156839780342127c6fcc69aa,5032eb0ea6b326eb170c92f05bb5c80a,CA_Summary_Administration_h0.22284_n5447,lifestyle_environment,CA_Administration_h0.22284_n5447
560,560,3128,categorical,41229,both_sexes,5NM,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",HALTON AND ST HELENS PCT,Health-related outcomes > Hospital inpatient > Summary Administration,3174,1629,1545,EUR,1,,,,,2970,,,,,,417561,,,,,,0.37565,,,,,,1.0496,,categorical-41229-both_sexes-5NM.tsv.bgz,categorical-41229-both_sexes-5NM.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NM.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NM.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NM.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NM.tsv.bgz.tbi,543794929,1752286,0d21c41af7515b7c32e0bc2bc3f16553,a7128205c5ac7d465dcf346f2274af57,CA_Summary_Administration_h0.37565_n3174,lifestyle_environment,CA_Administration_h0.37565_n3174
561,561,3129,categorical,41229,both_sexes,5NP,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",CENTRAL AND EASTERN CHESHIRE PCT,Health-related outcomes > Hospital inpatient > Summary Administration,3788,1957,1831,EUR,1,,,,,3504,,,,,,417027,,,,,,0.20647,,,,,,1.0736,,categorical-41229-both_sexes-5NP.tsv.bgz,categorical-41229-both_sexes-5NP.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NP.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NP.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NP.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NP.tsv.bgz.tbi,545028114,1752079,eae96411a38963b1e4464293c14b4d92,2b1d508c5985b644fc1141391a5086bd,CA_Summary_Administration_h0.20647_n3788,lifestyle_environment,CA_Administration_h0.20647_n3788
562,562,3130,categorical,41229,both_sexes,5NQ,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.","HEYWOOD, MIDDLETON AND ROCHDALE PCT",Health-related outcomes > Hospital inpatient > Summary Administration,2868,1557,1311,EUR,1,,,,,2584,,,,,,417947,,,,,,0.28396,,,,,,1.0553,,categorical-41229-both_sexes-5NQ.tsv.bgz,categorical-41229-both_sexes-5NQ.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NQ.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NQ.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NQ.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NQ.tsv.bgz.tbi,543203346,1751621,aa26de7b632b63a9e14c7889522197f8,c4445020ff2219ba308e911036cc75d5,CA_Summary_Administration_h0.28396_n2868,lifestyle_environment,CA_Administration_h0.28396_n2868
563,563,3133,categorical,41229,both_sexes,5NV,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",NORTH YORKSHIRE AND YORK PCT,Health-related outcomes > Hospital inpatient > Summary Administration,3877,2115,1762,EUR,1,,,,,3614,,,,,,416917,,,,,,0.16436,,,,,,1.0348,,categorical-41229-both_sexes-5NV.tsv.bgz,categorical-41229-both_sexes-5NV.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NV.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NV.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5NV.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5NV.tsv.bgz.tbi,545679127,1752199,80196765ec460ceb8dd2c63e97834f28,7bf83e7434e529a1c758a56a5f223872,CA_Summary_Administration_h0.16436_n3877,lifestyle_environment,CA_Administration_h0.16436_n3877
